category,file_name,subset
Serinus serinus,4bf69300-bb5b-4021-a868-20b0334d8c8f.wav,train_files
Phylloscopus trochilus,28152cf3-eadd-4aa0-82d2-3b24796e1e0c.wav,train_files
Buteo buteo,1aa32a9e-6ea5-4771-9dea-e66c8a4fb476.wav,train_files
Cyanistes caeruleus,6cba36fa-85ca-4574-970f-6f7a9cb1d7d1.wav,train_files
Apus apus,dbb69f10-1d09-4186-9070-d8c9cd18c3c3.wav,train_files
Prunella modularis,33fca022-9aa9-402e-80e5-e8b77c641dff.wav,train_files
Strix aluco,52693e9e-7258-428c-ad07-db3360232fb9.wav,train_files
Fringilla coelebs,d502bf1d-7e13-4f6d-a5eb-a87dedda8aa2.wav,train_files
Cuculus canorus,3a83635c-6709-4689-9c20-62b242c1dcc4.wav,train_files
Gavia immer,6bc2d5c7-0568-46cd-bbdb-e05582a67ece.wav,train_files
Passer domesticus,e853b28b-b497-415c-a2db-ce70d53fc392.wav,train_files
Cyanistes caeruleus,05ac00a4-8bbd-4d95-b95f-a0586597cef4.wav,train_files
Columba oenas,5592dede-ec6d-4543-a290-2da802274e87.wav,train_files
Falco tinnunculus,a7d91bbe-31ea-49a8-940f-840ed70a90ec.wav,train_files
Sitta europaea,0db1864a-0f10-45e9-bac4-8af042c70a35.wav,train_files
Turdus merula,cf8ebb22-3a26-4ea4-8b93-374f58370dc8.wav,train_files
Fringilla coelebs,43082dea-0f5b-4a70-be6f-72ba2a1592eb.wav,train_files
Linaria cannabina,883b4365-1c26-4a05-8932-2dd2de318dfc.wav,train_files
Passer domesticus,0e4bd49a-2dd3-486d-a065-0c69d2d53263.wav,train_files
Corvus corax,f3361662-fdcc-4613-b40c-46298f98bdce.wav,train_files
Phoenicurus ochruros,b8609a80-fd92-4cf4-9936-836ac69479b2.wav,train_files
Coturnix coturnix,38bba2ab-bb88-4c3c-98f3-6aa241e81197.wav,train_files
Phylloscopus collybita,e90fbc0b-63db-4eb8-af75-d2fecb2c69cc.wav,train_files
Sylvia atricapilla,b8900b87-ebdf-4e26-a4b7-5f6485c96e9d.wav,train_files
Hydroprogne caspia,c0594dd1-0325-45db-87d9-28fe298ff007.wav,train_files
Erithacus rubecula,6e935e27-509c-4297-83f0-c478ff858abe.wav,train_files
Erithacus rubecula,4e15ec0d-43c2-4b8a-abe4-5dc7bc0a16a3.wav,train_files
Columba palumbus,e93ec805-f823-48e6-b2e3-a2efae84e74a.wav,train_files
Bubo bubo,f148cc62-2e50-409d-a8f3-a5fdbcd7f0e9.wav,train_files
Passer domesticus,37512048-2a6d-456b-a887-40bd06b46a55.wav,train_files
Sturnus vulgaris,e79e95ab-f5ae-44c5-be9a-0ba130197705.wav,train_files
Parus major,37e635ba-3a1b-4fb6-8ced-122b48a38394.wav,train_files
Sylvia atricapilla,4d1b50bd-e552-4e2d-8ef8-bb951cf2714b.wav,train_files
Branta canadensis,a46b520b-d47f-44a4-a4ac-98936039fe40.wav,train_files
Corvus corax,fb41effa-9151-4a90-b091-ff74b4264a88.wav,train_files
Anthus trivialis,fc5f46db-6360-4ba3-8808-6170d9b8459d.wav,train_files
Troglodytes troglodytes,12161f37-cad0-4057-9493-0d3e00748bde.wav,train_files
Parus major,0c8f9e50-442c-4184-bf73-a0576e1b1c58.wav,train_files
Turdus philomelos,965e9a8e-881d-49d0-9f1c-7e6e4ff4967b.wav,train_files
Luscinia megarhynchos,c01b0ba6-d596-4926-8211-f88009c623d2.wav,train_files
Turdus merula,bcaf89f1-f7a6-4a72-8753-686fb91b8a06.wav,train_files
Sylvia atricapilla,1c2312e5-0f4c-44db-891e-0cde502309e3.wav,train_files
Fringilla coelebs,095b4939-7543-4057-a66c-a6b313486bf7.wav,train_files
Phylloscopus collybita,c633836c-054a-45f8-903a-426b716a9fc5.wav,train_files
Phylloscopus collybita,751ffbd9-4264-46ac-92e7-3710dceff5f7.wav,train_files
Caprimulgus europaeus,b2177ee2-2a86-4153-8819-8358fc73d475.wav,train_files
Columba palumbus,472df118-2847-478b-a5a8-ea0668a205b4.wav,train_files
Cuculus canorus,0a3d6c54-5905-42bf-b2a0-fc868979e30a.wav,train_files
Alauda arvensis,0eb728bf-dc85-4a84-931b-56e604ba1da4.wav,train_files
Tachybaptus ruficollis,40ecd766-aade-4dcb-b4e0-c07ea154b4fc.wav,train_files
Sitta europaea,5b37fc00-646c-469a-baad-119003c1c49a.wav,train_files
Troglodytes troglodytes,cd9c21fd-0d42-4633-9625-3fbab39a1b59.wav,train_files
Phoenicurus ochruros,ef942d99-a9ae-48ad-8043-c1ee670201ed.wav,train_files
Branta canadensis,806a802c-c47b-47a3-a591-8be5560a0f3e.wav,train_files
Troglodytes troglodytes,90791cf9-3060-4389-b9aa-eac00d27e183.wav,train_files
Sitta europaea,511d98b7-e56f-404d-9e99-e2308ffed3e5.wav,train_files
Turdus merula,150380e2-52fe-48db-a056-70cc96fb3b04.wav,train_files
Acrocephalus scirpaceus,5e86733f-5231-41b7-8b4c-c933d01e1c16.wav,train_files
Turdus iliacus,521479c4-130b-4d43-b51b-beec5ea65ce5.wav,train_files
Phylloscopus collybita,c0793423-de96-4779-bc07-aad181f59571.wav,train_files
Cyanistes caeruleus,d370782f-675f-4f80-bd6e-288565fbe598.wav,train_files
Aegithalos caudatus,abb54179-7bb3-4dcc-8112-bce77a3a48c6.wav,train_files
Fringilla coelebs,6698dff1-7894-4d10-a6b2-7a47c0b79cab.wav,train_files
Anas platyrhynchos,fa76fbad-bb1f-48bf-8c81-7af72067be33.wav,train_files
Carduelis carduelis,3990ca3e-a4de-445d-996c-725504ede099.wav,train_files
Oriolus oriolus,0004090a-64be-4b4b-a2f9-8dda501f7549.wav,train_files
Carduelis carduelis,d67577bf-f640-4100-8afe-245cb51f5d9b.wav,train_files
Cettia cetti,0750320a-caa6-450f-9de2-42f60a2f31c3.wav,train_files
Curruca communis,067b089e-8c3c-47c9-8e30-9c68c647a7e9.wav,train_files
Muscicapa striata,bfa2039b-3e68-4b1d-85d8-58218934f9d4.wav,train_files
Phoenicurus phoenicurus,0facf45a-4ee9-4c21-9828-6bd052950577.wav,train_files
Troglodytes troglodytes,9ae23d08-e063-4ef3-a06d-d3c579eb6b13.wav,train_files
Aegithalos caudatus,6640e56e-0b52-47c9-851c-789423aff566.wav,train_files
Jynx torquilla,3fed41e8-2a26-43dd-9e8b-ace753525ebd.wav,train_files
Turdus merula,65e45a8c-cfdd-4b74-be45-dd732047e9c0.wav,train_files
Anas platyrhynchos,725a9b1d-d21f-44df-a81c-18408336e724.wav,train_files
Passer domesticus,4b2a8e59-983e-433f-8947-f5e92ce6bf22.wav,train_files
Phylloscopus trochilus,be3305d2-ef75-470f-92c7-f22318e8f8a9.wav,train_files
Numenius arquata,42f331b6-d4e0-41b4-8440-3e304b48219a.wav,train_files
Lophophanes cristatus,cb1eb723-7c56-4ff8-9a3c-aadeecd0a273.wav,train_files
Alauda arvensis,0ae2346b-8f8a-4d2d-80de-fc46f7476138.wav,train_files
Phylloscopus collybita,194830fb-e622-4d6e-b1b9-b1a9c7b1af2d.wav,train_files
Loxia curvirostra,43af78a2-4732-43b7-abec-358de38f2d2b.wav,train_files
Aegithalos caudatus,a553bb01-3223-4931-a25a-f3af6915b09d.wav,train_files
Parus major,1cd33834-03c4-433d-8b07-7e2c15326952.wav,train_files
Himantopus himantopus,2a32edd8-aeec-439d-98f7-05471c88429f.wav,train_files
Fringilla coelebs,49cc1792-ccc6-4309-aa51-5511ffbbbb53.wav,train_files
Acrocephalus palustris,bbd4ee62-aa91-4f10-8f7f-adcb24602944.wav,train_files
Columba palumbus,1a081312-411d-440b-9ed4-61f396923c59.wav,train_files
Troglodytes troglodytes,98c71cec-0aa1-4238-a2c6-d920b3b637c1.wav,train_files
Pica pica,5ec28608-9160-4db2-97ef-041767c95399.wav,train_files
Falco columbarius,41c0b771-abe0-4eae-a556-73c4856d07b6.wav,train_files
Buteo buteo,78684488-13c6-4fb0-b034-95987ff912eb.wav,train_files
Gallinula chloropus,ba905e92-b20b-4c2f-820b-2e3c44bbc221.wav,train_files
Phoenicurus phoenicurus,c246f186-d5a8-4832-a068-0527fd460467.wav,train_files
Delichon urbicum,8b13bc86-929d-4b26-9e7b-f51b50a78a4e.wav,train_files
Cyanistes caeruleus,550f5946-4c71-4cef-bddb-7f564801ed89.wav,train_files
Oriolus oriolus,fc708590-1193-49e4-aab1-cc823a5e6902.wav,train_files
Cyanistes caeruleus,954ee492-1863-4a5d-b6fb-8496ea274353.wav,train_files
Curruca communis,3b17e1d2-a236-43b9-ac65-72f5cfdf1f79.wav,train_files
Tringa totanus,762a79ec-1c8e-4152-8d50-00e6e09986cd.wav,train_files
Chroicocephalus ridibundus,780570e5-aca5-4206-8fe6-f5bca2dc63b6.wav,train_files
Acrocephalus scirpaceus,027980a6-a42a-4727-b91c-8d6eaaf9dc73.wav,train_files
Athene noctua,0a327827-f274-46c3-8d3f-ff4ac5c2b104.wav,train_files
Chloris chloris,98c8b18c-bbf8-4b50-a98e-4c244ddddbcd.wav,train_files
Chloris chloris,b74013b8-2414-43f9-a67e-e90f6ff622ce.wav,train_files
Luscinia megarhynchos,46bdf365-3b4a-4f57-8d78-dafcfef6657a.wav,train_files
Turdus philomelos,1dcd6b1c-dd67-44e1-bd5d-12bcd26c9e6f.wav,train_files
Turdus philomelos,34cdf2a8-8312-4191-891d-c5dc38cc2ab1.wav,train_files
Passer domesticus,3dada651-4940-47c6-b597-3b1f1c9f16cc.wav,train_files
Erithacus rubecula,55665306-894b-4a19-9e72-41dfb235fb29.wav,train_files
Parus major,bd9498f5-cb01-40aa-a389-53641465978c.wav,train_files
Cyanistes caeruleus,20260e9c-033d-48aa-8950-8ab22299af35.wav,train_files
Passer domesticus,f490c813-9c91-4863-b226-0b33c0271e34.wav,train_files
Erithacus rubecula,af70bf04-1bd5-4326-8215-4e360c7910c5.wav,train_files
Loxia curvirostra,c10023d1-b01b-49fd-a512-090a403a4d11.wav,train_files
Fringilla coelebs,79a73519-a246-4c8b-877c-7a698722e5c7.wav,train_files
Sylvia atricapilla,6a1b4836-3cc1-41e9-a629-abf6d90931fe.wav,train_files
Fringilla coelebs,9538d9cf-8e37-4559-b2f6-f1127afafe50.wav,train_files
Passer domesticus,29137073-50dc-45e9-9ea4-f984096fe0a9.wav,train_files
Alauda arvensis,167623b7-3277-4cce-8bac-39deb368dac5.wav,train_files
Loxia curvirostra,cf091838-a640-4f73-bd82-5ea0f7ad963e.wav,train_files
Cyanistes caeruleus,1d124019-a1f3-4172-b99e-1ae7e8916aab.wav,train_files
Corvus corax,0b34c865-b2f7-4c38-9e69-41270f3a1f34.wav,train_files
Grus grus,08a8e05f-2b7a-4853-9b06-724ea642e58a.wav,train_files
Tringa nebularia,14097d95-93b5-4847-a193-d9139dae7172.wav,train_files
Passer domesticus,ada6642a-6925-4a48-bc39-5c93a68aa342.wav,train_files
Oriolus oriolus,4fbc81be-9736-4408-aa0c-5609d6917b0d.wav,train_files
Troglodytes troglodytes,1d720407-2c8f-43f3-9523-0f81190bff1a.wav,train_files
Luscinia megarhynchos,50004390-099a-4502-a65f-c82c58e75df1.wav,train_files
Luscinia megarhynchos,1c55ecd6-6a9e-452b-9fb8-17febd793800.wav,train_files
Sitta europaea,600b26d4-cdac-4ebb-8e6b-cd8978de54d3.wav,train_files
Aegithalos caudatus,c45c0c38-9629-43f9-ad19-acfdef864cd2.wav,train_files
Botaurus stellaris,98b1fda7-f9fc-4bfc-b7e1-ccb385ed94fc.wav,train_files
Turdus philomelos,a9fb8a8a-f384-4895-a5fc-a96d609e253b.wav,train_files
Passer domesticus,34341888-47a3-477e-87eb-64dc74af6a55.wav,train_files
Turdus merula,9e46347a-2292-41d7-b6c9-a7b07098da40.wav,train_files
Turdus merula,0482904d-70ac-4c80-a62b-97a115972e8f.wav,train_files
Phalaropus lobatus,530217be-edc2-4427-beff-77d466aa23fa.wav,train_files
Loxia curvirostra,a65887e6-dd67-4990-abda-f44335e43a30.wav,train_files
Crex crex,1acb917b-c5a9-4747-a8f6-97dede73bebd.wav,train_files
Turdus viscivorus,ed623911-2caf-413c-811e-5b7b503cc625.wav,train_files
Parus major,7e7a75ba-f349-44d3-b023-618ce61ec874.wav,train_files
Sitta europaea,1fd7be43-bcea-4af9-809e-43e9e5a2147b.wav,train_files
Emberiza calandra,67dd6a18-4486-4c35-8ab7-c5004b960115.wav,train_files
Acrocephalus scirpaceus,75adf04c-41f4-4273-aa3a-ab5938c3dee2.wav,train_files
Jynx torquilla,343519fe-988b-446c-9d34-fb276b2300ea.wav,train_files
Prunella modularis,0e58d4e9-f822-4e25-a22b-6168318252bd.wav,train_files
Luscinia svecica,d78ad6fe-38f3-4aa3-abab-52f378e4bd6d.wav,train_files
Fulica atra,68ccdfe6-036f-4ff0-ada3-07b2ea9f9115.wav,train_files
Fringilla coelebs,d55762ef-f7f5-4122-91dd-311f5ba293ce.wav,train_files
Passer domesticus,7990836a-497f-4596-9817-00c206cf041b.wav,train_files
Passer domesticus,937aee0d-8b83-4bf2-8b7b-0e2f22fc9008.wav,train_files
Luscinia megarhynchos,0b91536c-7f6d-4413-9fd1-84de93e3e831.wav,train_files
Picus sharpei,3ed9cc73-ad9e-4b06-8218-30f1b79ac28f.wav,train_files
Buteo buteo,2f92a64e-774c-49e5-9398-8d32bff832ac.wav,train_files
Jynx torquilla,0236e648-36a4-417a-b64c-125f308a6190.wav,train_files
Chloris chloris,49c9765f-4aaa-44ba-834c-20b7ad896ae6.wav,train_files
Apus apus,f4fc9836-09cd-4906-b978-cee035ee95ef.wav,train_files
Jynx torquilla,05c7c3af-101f-487e-a6f8-da92cab4b5bf.wav,train_files
Serinus serinus,510c338d-606f-4ed9-8fc0-520d818e3d32.wav,train_files
Sturnus vulgaris,7cb6cccd-59af-4216-a787-9d493a867fb3.wav,train_files
Loxia curvirostra,c7fb8a64-79ad-49f9-a325-7ea882cb95f6.wav,train_files
Sylvia atricapilla,1dc66dee-c7b3-4154-a32b-26e1c9476c87.wav,train_files
Branta canadensis,2fea77e6-8fc5-4719-b4ca-9211eba98cc2.wav,train_files
Cyanistes caeruleus,5f4a5481-93f7-448d-956e-03247879638f.wav,train_files
Fringilla montifringilla,bd0d4571-29a5-4f57-8784-45f84145f89c.wav,train_files
Regulus ignicapilla,56818bee-f792-4e99-98c8-649cd229ac35.wav,train_files
Turdus philomelos,9eb92acf-41a1-484b-99f0-194e6629dcbb.wav,train_files
Jynx torquilla,3348c4f2-8250-42dd-941b-ea17f7161ab5.wav,train_files
Gavia immer,0b4c4948-3bba-4c00-b712-3a85e7d994a8.wav,train_files
Turdus merula,54693424-b711-4509-914e-7c4ea5ff77e9.wav,train_files
Cuculus canorus,e815a473-dcb6-4498-9269-7de0c70599f6.wav,train_files
Phylloscopus trochilus,3f9f3936-c47b-4036-937e-18d1d8a50e45.wav,train_files
Phoenicurus phoenicurus,3f0e4787-65d5-45fe-bf9d-8b99c0cd25ab.wav,train_files
Sitta europaea,eb5f40f7-5d99-4587-929d-04a690e92a06.wav,train_files
Hirundo rustica,81cca013-a927-4d87-8f94-3f5557bc45c3.wav,train_files
Troglodytes troglodytes,1e5a21c1-30fa-4356-96f6-84492967203c.wav,train_files
Acrocephalus arundinaceus,27ab758c-e735-4843-8ab2-bc7f15f15dca.wav,train_files
Fringilla coelebs,5d7dd815-dfeb-42f2-ba31-9f29b14c2bad.wav,train_files
Sitta europaea,3573f021-987d-438d-afc8-5c7e05743417.wav,train_files
Corvus corax,faeee84a-de01-4b29-bbed-ea014b042d9a.wav,train_files
Luscinia megarhynchos,4e78f8d9-8dc3-435c-b01e-52ebc67b63ec.wav,train_files
Cuculus canorus,dfcd9ed6-5ed4-4cca-8c0e-d1c500b06188.wav,train_files
Carduelis carduelis,974ab33a-bb1c-4d93-ad49-1e3bb582fcdb.wav,train_files
Asio otus,b8c40274-c564-4a00-9f33-aeaa0f897454.wav,train_files
Passer domesticus,185362f3-403e-42b4-a9a3-34fe338ad479.wav,train_files
Ardea cinerea,e47a4c6f-ed63-41eb-ae62-af873651df68.wav,train_files
Luscinia megarhynchos,88273613-8e20-428c-8d36-820eabc8cfb4.wav,train_files
Acrocephalus palustris,18671278-6a29-4ee8-aeed-403e6f372724.wav,train_files
Sylvia atricapilla,f8733775-57d0-489b-88fd-d05ecdfed282.wav,train_files
Phoenicurus phoenicurus,9cd03c9e-6b90-4de8-9707-88ba045783aa.wav,train_files
Passer domesticus,560f3f87-bdb9-4f5c-9edb-ad271c5fe63f.wav,train_files
Acrocephalus scirpaceus,0db4d0a5-790f-4b30-9234-94a96d747e62.wav,train_files
Luscinia megarhynchos,497df972-016b-4b7f-8961-a6cd68a19c16.wav,train_files
Corvus corax,d5ab3b2a-ebb4-4292-a378-22ccf328b679.wav,train_files
Fringilla coelebs,f918e2e5-0871-4f1f-b667-926b72494123.wav,train_files
Corvus corax,7fd58c4e-d94e-4c5a-8f84-7a2bc5d79424.wav,train_files
Phoenicurus phoenicurus,20d358d9-a654-4803-b35d-db8f8908dde4.wav,train_files
Turdus merula,9f88b191-5198-4609-9ce0-1de2570faed5.wav,train_files
Corvus corax,54f55032-198b-4903-b4ad-c7496b99356e.wav,train_files
Chloris chloris,21e12d58-b7c0-4f8f-a942-4a7990136310.wav,train_files
Circaetus gallicus,923d2b41-b568-4304-ab2a-6395b8fe4e7d.wav,train_files
Elanus caeruleus,07b22cee-dee8-445e-9aa3-c83e1178b9ec.wav,train_files
Turdus merula,6d518b06-b51e-4e38-96d7-502cda207ee0.wav,train_files
Parus major,a6c8f7d5-cfea-4585-9e36-5c000634d0d0.wav,train_files
Troglodytes troglodytes,d176a2f3-8e6c-420a-b999-65165e2d8678.wav,train_files
Turdus philomelos,38754f1a-a92d-4669-aef0-e90fc9b8e673.wav,train_files
Alauda arvensis,4bc54e12-cac4-4114-8db8-f26bfd004291.wav,train_files
Corvus corax,5d7bf354-6adb-4d80-a494-0fde4f032b66.wav,train_files
Anthus pratensis,e3c22fd6-bd90-46ab-946e-be46a33e5908.wav,train_files
Sturnus vulgaris,4802669c-f393-47e2-85c9-1137161502ba.wav,train_files
Troglodytes troglodytes,d1caa06e-31b4-4283-9938-c07cd1d69ec0.wav,train_files
Cuculus canorus,2da61c32-e71b-4a67-936a-011a58e68406.wav,train_files
Fringilla coelebs,75f40e2e-a4a8-4539-bcf4-0dc37261ec9e.wav,train_files
Sturnus vulgaris,aeeeaefb-3b0e-48a6-afca-0c860a45f133.wav,train_files
Hippolais icterina,31c4b0ab-8080-4256-9d7f-cdea4002cb03.wav,train_files
Turdus viscivorus,5f053e48-fd84-4b45-8a52-1129aa91d17d.wav,train_files
Serinus serinus,e45faf9b-8ab6-41c9-82d3-97bedb932e5d.wav,train_files
Chloris chloris,62c8f225-8b7a-4b6b-8d59-08158bcc45db.wav,train_files
Erithacus rubecula,a561900f-b305-4e9f-adb8-a52d308792c6.wav,train_files
Phoenicurus phoenicurus,b78ad248-8b74-43bd-800e-a835103d3294.wav,train_files
Emberiza cirlus,2b59d624-7fd7-4f08-860f-46883bb5764d.wav,train_files
Saxicola rubetra,9d718d54-575d-43a2-82b2-cd4a3e113aac.wav,train_files
Bubo bubo,b08e37b5-d0ff-4638-950c-eebeea5bdb65.wav,train_files
Serinus serinus,684872ef-18db-4b04-9b3c-e6af9760b687.wav,train_files
Passer domesticus,e26be961-ca68-4558-bd96-5a9a30a556b3.wav,train_files
Cyanistes caeruleus,062fc419-c180-4784-9b26-2f183006ad18.wav,train_files
Sturnus vulgaris,8e84f4d3-7b21-4deb-bf96-b301dde9f6f3.wav,train_files
Grus grus,ac5ee14c-051c-4207-abf0-730764e6f348.wav,train_files
Pica pica,8dd09d63-0370-4e11-a40b-c380817fcb45.wav,train_files
Cygnus columbianus,baa55408-5163-452a-b40b-c5b7acf387f0.wav,train_files
Troglodytes troglodytes,bf7a9d62-cec9-47e6-8a24-69ce17553cf4.wav,train_files
Parus major,548ef558-9fc2-458e-ac91-43f5287e0c2e.wav,train_files
Sturnus vulgaris,2eadcb12-4a00-4191-b17f-413a2cda5262.wav,train_files
Turdus viscivorus,f49bb870-cbdc-4f35-82e7-05fee83b8ab6.wav,train_files
Turdus philomelos,4d591f3d-45d2-40c4-8a17-0d8e59a61fd4.wav,train_files
Fringilla coelebs,b13f7b29-03e0-4ba7-8ec1-46362977c2df.wav,train_files
Delichon urbicum,220a1b83-1d28-4508-afbd-ae577ad2d716.wav,train_files
Passer domesticus,be376290-9f14-47fb-a208-a7d653d409a3.wav,train_files
Bubo bubo,4ca39627-e443-4dc7-a0f5-c6e64f1dc294.wav,train_files
Apus apus,1b45d6d0-c1ff-4a07-84e3-d967131af2d1.wav,train_files
Chloris chloris,e43f2bbc-bfce-49e1-bde5-99bc5fa66a19.wav,train_files
Fringilla coelebs,f80e4023-8f88-4f8b-a972-9ffc3e05c1b0.wav,train_files
Phylloscopus collybita,6d729b33-2397-4fde-bf1d-c7a0c652adb7.wav,train_files
Turdus merula,fb1732ed-695f-44a6-9afe-904b9d379627.wav,train_files
Cyanistes caeruleus,8009fa1b-1e73-4d98-a9ce-71748a0426dc.wav,train_files
Curruca communis,b561a0ae-5ca0-40d7-b702-83e00809a2fe.wav,train_files
Luscinia svecica,e9428b9b-fcdd-4760-8853-c5b24dd80e08.wav,train_files
Pica pica,57aee2cd-6207-4971-b31d-4b530f32c776.wav,train_files
Loxia curvirostra,11f63aba-c786-47dc-ba10-c3801d5512e8.wav,train_files
Troglodytes troglodytes,1b5eb4c8-e3f2-46af-82a6-cff8700cbd8e.wav,train_files
Streptopelia decaocto,2998f457-f948-4d9a-9591-1209fe3992f7.wav,train_files
Merops apiaster,80902b4d-8dd5-4344-9111-2d912e5e3365.wav,train_files
Acrocephalus palustris,5aacf1fa-1c9b-46b8-ad3d-69cbb89d5fd3.wav,train_files
Grus grus,588cd8b9-e83a-46e1-8ee0-8d5a275761b2.wav,train_files
Dendrocopos major,1b6068c2-81e8-4048-9878-56563036f667.wav,train_files
Gavia immer,62c2d5b1-c8db-4106-a305-27dd1f9113ba.wav,train_files
Parus major,59d7165e-0fae-4871-9eba-a150083166e1.wav,train_files
Phylloscopus collybita,38ca5301-606b-4dda-a504-7704e1d13e8e.wav,train_files
Cyanistes caeruleus,2bf69657-500c-491d-9e80-c1fa79fd51a1.wav,train_files
Estrilda astrild,2135eeb1-7d7d-4f90-8de0-a16bc059f3ed.wav,train_files
Numenius arquata,e6afa137-bd94-451e-8e49-a1a1ff1aab77.wav,train_files
Carduelis carduelis,665e522e-78d5-4bc6-950d-d2d0df4e1556.wav,train_files
Falco columbarius,fa9b4235-70ec-4b4f-8d95-b371ae0848e2.wav,train_files
Parus major,f4cee4db-df55-4800-9c0c-6870b5b71407.wav,train_files
Strix aluco,7f00b01b-3f7e-4cc0-a1e5-c058ab930e18.wav,train_files
Tyto alba,bdc78439-8689-44cd-bcdb-15eac4f8fa78.wav,train_files
Acrocephalus palustris,5800bdc4-21a1-494b-b613-7cfa0f5f46b9.wav,train_files
Crex crex,25e37311-fed8-426d-9118-75f683d36ca0.wav,train_files
Pandion haliaetus,208cb780-130c-43f2-a3a4-06246c6079eb.wav,train_files
Passer domesticus,0386818a-9a89-4d97-be04-da99e5e9e2e2.wav,train_files
Phylloscopus sibilatrix,4a097164-24f2-4fb9-b643-fc00f5557eb6.wav,train_files
Prunella modularis,ff03305d-9b1b-4b03-a997-43ee5d26cb06.wav,train_files
Oriolus oriolus,6bfdf26a-470c-43e1-b9ee-4aa8ba31111f.wav,train_files
Morus bassanus,a340dd4e-bdbc-48ea-9173-4db1e67aa89c.wav,train_files
Locustella luscinioides,22c465fc-f1c9-4bbd-818d-ba17e85b937b.wav,train_files
Chlidonias niger,a050864e-7361-4737-8521-04a634326a99.wav,train_files
Sylvia atricapilla,7e4e6566-93b0-4cce-bbe1-4b0bd068e9a9.wav,train_files
Scolopax rusticola,244d2e05-4737-4db7-abc3-e22a28fa04e9.wav,train_files
Tyto alba,edc435d0-6d7e-4065-9a9e-c30f2be723bb.wav,train_files
Sylvia atricapilla,4793db86-ce71-4a50-9566-38113d60f37c.wav,train_files
Erithacus rubecula,81911c2a-165b-4179-aba5-c182e9b07c92.wav,train_files
Turdus philomelos,5be34843-5488-463b-a107-3a9bf424da0d.wav,train_files
Sturnus vulgaris,3df417c1-c35f-4107-a7b0-e5d896fbe5e0.wav,train_files
Sturnus vulgaris,5682c783-48cf-422b-8d07-94091873dd32.wav,train_files
Troglodytes troglodytes,27f4f615-3a5e-47df-a9b0-7d3c5ca6c8a5.wav,train_files
Columba palumbus,17edcbab-a466-4875-9007-b9b67af6b3e1.wav,train_files
Passer domesticus,331902a5-91a2-418a-9474-90e16972463f.wav,train_files
Dendrocopos major,c38c4573-5466-41f1-9402-591a3c11b578.wav,train_files
Cisticola juncidis,28dde3e7-df2a-4451-ae38-e070b8726630.wav,train_files
Phylloscopus bonelli,75c46626-3db4-49d8-a592-02030100bab7.wav,train_files
Pyrrhula pyrrhula,8f4c8896-b9bf-48a5-9696-80b6a934b07c.wav,train_files
Anthus trivialis,b9cdc14a-3647-4372-801f-510209a51c88.wav,train_files
Strix aluco,ba997501-8c9b-40f5-83d3-9f2cb05b03c7.wav,train_files
Phylloscopus bonelli,f738747d-8734-4b59-9f2a-f5b349f55cbd.wav,train_files
Chroicocephalus ridibundus,7e1665db-0421-421d-9e13-86719954969d.wav,train_files
Turdus philomelos,498044d8-b669-448c-91b8-79e62063820b.wav,train_files
Sitta europaea,42269443-b339-44eb-bee5-03b318c6db75.wav,train_files
Cuculus canorus,97ac6401-22ca-42a2-866c-f4b49d56c68a.wav,train_files
Falco peregrinus,302c2803-576a-4b42-b3b8-386c425d838c.wav,train_files
Falco subbuteo,6994e924-3bb1-4c59-b4dc-8b6c481b3929.wav,train_files
Cuculus canorus,16a8c737-4ac8-4e93-8b08-536edc3e97db.wav,train_files
Oriolus oriolus,fd11a786-682e-4fb9-95bc-4cb0abc42603.wav,train_files
Picus sharpei,e8ae9332-0adf-4c2a-9552-c30a11abca90.wav,train_files
Actitis hypoleucos,8e21f150-1fdb-47c3-8816-dbdeba7aa44c.wav,train_files
Sylvia atricapilla,8d3e6f7b-bc76-498f-9013-ec4046f8e286.wav,train_files
Tachybaptus ruficollis,e6099e9e-b2f7-42cc-b435-03f9a52b73f4.wav,train_files
Cuculus canorus,9bba5c17-e991-4826-947c-2286faaa6ea5.wav,train_files
